"TOA5","1","CR1000X","5122","CR1000X.Std.03.02","CPU:TDG_191227_Enc.CR1X","49734","SONDE1"
"TIMESTAMP","RECORD","Temp_C","SpCond_mS","Sal","TDS_ppt","pH","ORP_mV","DO_percent","DO_ppm","Turb_NTU","Chl_ppb","PC_ppb"
"TS","RN","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-07-31 23:00:20",1149,22.38,0.117,0.05,0.08,7.88,367.6,102.9,8.93,80.3,3.21,-0.33
"2020-08-01 00:00:20",1150,22.39,0.117,0.05,0.08,7.86,369.2,102.9,8.92,91.7,3.2,-0.34
"2020-08-01 01:00:20",1151,22.41,0.117,0.05,0.08,7.93,370.7,102.9,8.92,88.7,3.2,-0.3
"2020-08-01 02:00:20",1152,22.43,0.117,0.05,0.08,7.94,371.3,102.8,8.91,72.38,3.26,-0.35
"2020-08-01 03:00:20",1153,22.46,0.117,0.05,0.08,7.9,373.9,102.9,8.91,64.77,3.23,-0.35
"2020-08-01 04:00:20",1154,22.49,0.117,0.05,0.08,7.83,374.3,102.9,8.91,75.59,3.29,-0.33
"2020-08-01 05:00:20",1155,22.53,0.117,0.05,0.08,7.85,375.8,102.8,8.9,68.41,3.25,-0.34
"2020-08-01 06:00:20",1156,22.56,0.117,0.05,0.08,7.9,376,102.8,8.89,70.91,3.23,-0.35
"2020-08-01 07:00:20",1157,22.59,0.117,0.05,0.08,7.86,367.7,102.8,8.88,74.98,3.31,-0.36
"2020-08-01 08:00:20",1158,22.64,0.117,0.05,0.08,7.89,368,102.8,8.88,71.54,3.19,-0.41
"2020-08-01 09:00:20",1159,22.72,0.117,0.05,0.08,7.88,365.7,102.6,8.85,62.54,3.14,-0.39
"2020-08-01 10:00:20",1160,22.79,0.117,0.05,0.08,7.95,361.6,102.8,8.85,64.88,3.23,-0.41
"2020-08-01 11:00:20",1161,22.9,0.118,0.05,0.08,7.87,359.1,102.9,8.84,67.44,3.14,-0.42
"2020-08-01 12:00:20",1162,23.01,0.118,0.05,0.08,7.95,355.5,103.1,8.84,60.53,3.22,-0.43
"2020-08-01 13:00:20",1163,23.09,0.118,0.05,0.08,7.93,353.4,103.3,8.85,78.06,3.16,-0.47
"2020-08-01 14:00:20",1164,23.18,0.118,0.05,0.08,7.94,352.3,103.5,8.84,67.62,3.16,-0.46
"2020-08-01 15:00:20",1165,23.28,0.118,0.05,0.08,7.93,350.9,103.3,8.81,66.48,3.22,-0.48
"2020-08-01 16:00:20",1166,23.32,0.118,0.05,0.08,7.91,350,103.2,8.79,87,3.26,-0.47
"2020-08-01 17:00:20",1167,23.38,0.118,0.05,0.08,7.92,353.3,102.9,8.76,84.5,3.19,-0.48
"2020-08-01 18:00:20",1168,23.4,0.119,0.05,0.08,7.9,356.6,102.7,8.74,66.12,3.26,-0.52
"2020-08-01 19:00:20",1169,23.43,0.119,0.05,0.08,7.9,359.7,102.4,8.71,68.1,3.43,-0.46
"2020-08-01 20:00:20",1170,23.44,0.119,0.06,0.08,7.9,363.4,102.1,8.69,71.83,3.53,-0.49
"2020-08-01 21:00:20",1171,23.46,0.119,0.06,0.08,7.88,366.4,102,8.67,68.02,3.63,-0.45
"2020-08-01 22:00:20",1172,23.49,0.119,0.06,0.08,7.86,370.2,101.8,8.65,72.76,3.6,-0.47
"2020-08-01 23:00:20",1173,23.51,0.119,0.06,0.08,7.87,370.7,101.7,8.64,97.4,3.58,-0.46
"2020-08-02 00:00:20",1174,23.52,0.12,0.06,0.08,7.87,373.1,101.7,8.63,75.21,3.63,-0.43
"2020-08-02 01:00:20",1175,23.53,0.12,0.06,0.08,7.87,373.8,101.6,8.63,89.6,3.78,-0.46
"2020-08-02 02:00:20",1176,23.53,0.12,0.06,0.08,7.87,375.5,101.6,8.63,101.6,3.81,-0.4
"2020-08-02 03:00:20",1177,23.53,0.121,0.06,0.08,7.86,378.6,101.6,8.63,86,3.87,-0.43
"2020-08-02 04:00:20",1178,23.53,0.121,0.06,0.08,7.85,371.6,101.4,8.61,93.2,3.82,-0.43
"2020-08-02 05:00:20",1179,23.53,0.121,0.06,0.08,7.84,374.4,101.2,8.59,87.4,4.52,-0.41
"2020-08-02 06:00:20",1180,23.52,0.122,0.06,0.08,7.83,379.4,101.2,8.6,114.1,4.45,-0.39
"2020-08-02 07:00:20",1181,23.51,0.122,0.06,0.08,7.81,379.9,101.1,8.59,101.7,3.53,-0.35
"2020-08-02 08:00:20",1182,23.52,0.122,0.06,0.08,7.8,382.9,101.1,8.58,106.2,3.9,-0.38
"2020-08-02 09:00:20",1183,23.54,0.122,0.06,0.08,7.8,383.2,101.1,8.58,108.7,4.29,-0.36
"2020-08-02 10:00:20",1184,23.59,0.122,0.06,0.08,7.79,384.2,101.3,8.59,107.9,3.94,-0.38
"2020-08-02 11:00:20",1185,23.66,0.123,0.06,0.08,7.81,379.9,101.3,8.58,104.3,4.17,-0.4
"2020-08-02 12:00:20",1186,23.68,0.123,0.06,0.08,7.8,376.8,101.6,8.6,123.4,3.92,-0.4
"2020-08-02 13:00:20",1187,23.75,0.123,0.06,0.08,7.75,374.3,101.7,8.6,98.1,4.07,-0.38
"2020-08-02 14:00:20",1188,23.75,0.123,0.06,0.08,7.8,372.8,101.9,8.62,100.8,3.98,-0.39
"2020-08-02 15:00:20",1189,23.75,0.123,0.06,0.08,7.81,371.8,102.1,8.63,117.9,4.03,-0.43
"2020-08-02 16:00:20",1190,23.72,0.123,0.06,0.08,7.82,371.1,102.2,8.65,107.3,3.93,-0.38
"2020-08-02 17:00:20",1191,23.74,0.123,0.06,0.08,7.82,372.1,102.2,8.65,107.5,3.86,-0.37
"2020-08-02 18:00:20",1192,23.65,0.123,0.06,0.08,7.83,374.5,102.4,8.67,102.3,3.9,-0.42
"2020-08-02 19:00:20",1193,23.59,0.123,0.06,0.08,7.83,373.9,102.5,8.69,98.6,3.92,-0.38
"2020-08-02 20:00:20",1194,23.55,0.123,0.06,0.08,7.83,376.8,102.3,8.69,103.6,3.94,-0.39
"2020-08-02 21:00:20",1195,23.49,0.123,0.06,0.08,7.84,378.9,102.6,8.71,99.5,3.89,-0.4
"2020-08-02 22:00:20",1196,23.43,0.123,0.06,0.08,7.84,379.3,102.6,8.73,96.3,3.81,-0.41
"2020-08-02 23:00:20",1197,23.37,0.123,0.06,0.08,7.85,374.8,102.8,8.76,86.9,3.81,-0.43
"2020-08-03 00:00:20",1198,23.31,0.123,0.06,0.08,7.75,376.8,102.9,8.77,78.64,3.74,-0.38
"2020-08-03 01:00:20",1199,23.25,0.123,0.06,0.08,7.85,378.9,103.1,8.8,85.7,3.72,-0.4
"2020-08-03 02:00:20",1200,23.21,0.123,0.06,0.08,7.85,374.8,103.1,8.81,82.5,3.72,-0.41
"2020-08-03 03:00:20",1201,23.16,0.123,0.06,0.08,7.86,376,103.2,8.82,88.4,3.73,-0.41
"2020-08-03 04:00:20",1202,23.12,0.123,0.06,0.08,7.87,377.9,103.4,8.85,76.9,3.63,-0.43
"2020-08-03 05:00:20",1203,23.08,0.123,0.06,0.08,7.86,378.5,103.5,8.86,71.87,3.62,-0.42
"2020-08-03 06:00:20",1204,23.03,0.123,0.06,0.08,7.82,380.1,103.9,8.9,69.47,3.6,-0.45
"2020-08-03 07:00:20",1205,22.99,0.123,0.06,0.08,7.9,378.6,104.1,8.93,71.2,3.55,-0.38
"2020-08-03 08:00:20",1206,22.97,0.123,0.06,0.08,7.89,378.8,104.2,8.94,77.93,3.45,-0.38
"2020-08-03 09:00:20",1207,22.99,0.123,0.06,0.08,7.91,375.5,104.6,8.97,66.85,3.49,-0.45
"2020-08-03 10:00:20",1208,23.04,0.123,0.06,0.08,7.85,369.1,104.9,8.99,61.92,3.49,-0.45
"2020-08-03 11:00:20",1209,23.09,0.123,0.06,0.08,7.93,362.7,105.4,9.03,60.92,3.42,-0.45
"2020-08-03 12:00:20",1210,23.16,0.123,0.06,0.08,7.87,360,105.6,9.03,67.16,3.37,-0.44
"2020-08-03 13:00:20",1211,23.22,0.123,0.06,0.08,7.96,355.5,106,9.05,62.9,3.27,-0.49
"2020-08-03 14:00:20",1212,23.28,0.123,0.06,0.08,7.93,354.7,106.4,9.07,61.58,3.27,-0.46
"2020-08-03 15:00:20",1213,23.31,0.123,0.06,0.08,7.95,349.8,106.7,9.1,59.41,3.4,-0.51
"2020-08-03 16:00:20",1214,23.27,0.123,0.06,0.08,7.96,351.2,106.7,9.11,58.75,3.31,-0.52
"2020-08-03 17:00:20",1215,23.27,0.124,0.06,0.08,7.9,353.4,106.7,9.11,60.26,3.25,-0.52
"2020-08-03 18:00:20",1216,23.23,0.124,0.06,0.08,7.95,353.6,106.7,9.11,66.16,3.24,-0.53
"2020-08-03 19:00:20",1217,23.21,0.124,0.06,0.08,7.96,354,106.5,9.09,59.42,3.27,-0.5
"2020-08-03 20:00:20",1218,23.2,0.124,0.06,0.08,7.96,356.2,106.2,9.07,61.26,3.33,-0.47
"2020-08-03 21:00:20",1219,23.18,0.124,0.06,0.08,7.94,356,106,9.06,61.26,3.39,-0.52
"2020-08-03 22:00:20",1220,23.17,0.124,0.06,0.08,7.94,358,105.8,9.04,54.99,3.42,-0.46
"2020-08-03 23:00:20",1221,23.16,0.124,0.06,0.08,7.94,360.2,105.6,9.03,58.33,3.27,-0.5
"2020-08-04 00:00:20",1222,23.14,0.124,0.06,0.08,7.91,363.6,105.4,9.01,56.1,3.5,-0.47
"2020-08-04 01:00:20",1223,23.13,0.124,0.06,0.08,7.94,359.5,105.3,9.01,59.4,3.37,-0.5
"2020-08-04 02:00:20",1224,23.12,0.124,0.06,0.08,7.95,356.9,105.3,9.01,66.13,3.31,-0.49
"2020-08-04 03:00:20",1225,23.11,0.124,0.06,0.08,7.93,353.5,105.2,9,58.33,3.24,-0.5
"2020-08-04 04:00:20",1226,23.11,0.124,0.06,0.08,7.86,352.5,104.8,8.97,61.2,3.34,-0.47
"2020-08-04 05:00:20",1227,23.1,0.124,0.06,0.08,7.94,353.2,104.9,8.98,55.41,3.22,-0.44
"2020-08-04 06:00:20",1228,23.1,0.124,0.06,0.08,7.95,354.8,104.8,8.97,55.4,3.35,-0.52
"2020-08-04 07:00:20",1229,23.1,0.124,0.06,0.08,7.94,356.2,104.3,8.92,59.98,3.27,-0.49
"2020-08-04 08:00:20",1230,23.13,0.124,0.06,0.08,7.93,355.7,104.2,8.91,61.13,3.31,-0.5
"2020-08-04 09:00:20",1231,23.2,0.124,0.06,0.08,7.94,352.6,104.2,8.9,62.2,3.19,-0.49
"2020-08-04 10:00:20",1232,23.31,0.124,0.06,0.08,7.94,348.1,104.1,8.87,58.5,3.26,-0.51
"2020-08-04 11:00:20",1233,23.44,0.124,0.06,0.08,7.93,344.3,104.4,8.88,59.79,3.21,-0.48
"2020-08-04 12:00:20",1234,23.59,0.124,0.06,0.08,7.95,340.7,104.3,8.85,59.95,3.29,-0.55
"2020-08-04 13:00:20",1235,23.7,0.124,0.06,0.08,7.86,338.5,104.4,8.84,71.42,3.23,-0.6
"2020-08-04 14:00:20",1236,23.76,0.125,0.06,0.08,7.95,338.2,104.3,8.82,81.9,3.24,-0.58
"2020-08-04 15:00:20",1237,23.87,0.125,0.06,0.08,7.95,335.9,104.5,8.81,61.42,3.14,-0.62
"2020-08-04 16:00:20",1238,23.84,0.124,0.06,0.08,7.95,339.3,104.2,8.8,59.73,3.3,-0.57
"2020-08-04 17:00:20",1239,23.87,0.124,0.06,0.08,7.95,342.9,104,8.77,61.08,3.15,-0.6
"2020-08-04 18:00:20",1240,23.8,0.124,0.06,0.08,7.94,343.8,103.6,8.75,61.23,3.33,-0.55
"2020-08-04 19:00:20",1241,23.73,0.124,0.06,0.08,7.95,345,103.2,8.73,64.86,3.26,-0.6
"2020-08-04 20:00:20",1242,23.67,0.124,0.06,0.08,7.94,348.8,102.7,8.7,57.46,3.29,-0.56
"2020-08-04 21:00:20",1243,23.63,0.124,0.06,0.08,7.9,354.5,102.6,8.69,50.33,3.25,-0.58
"2020-08-04 22:00:20",1244,23.61,0.124,0.06,0.08,7.94,357.6,102.3,8.67,46.76,3.24,-0.58
"2020-08-04 23:00:20",1245,23.6,0.124,0.06,0.08,7.94,359.8,102.2,8.67,47.62,3.15,-0.55
"2020-08-05 00:00:20",1246,23.57,0.124,0.06,0.08,7.85,363,102,8.65,63.21,3.42,-0.57
"2020-08-05 01:00:20",1247,23.55,0.124,0.06,0.08,7.93,360.6,101.8,8.64,46.58,3.23,-0.59
"2020-08-05 02:00:20",1248,23.53,0.124,0.06,0.08,7.91,360.2,101.5,8.62,46.04,3.21,-0.55
"2020-08-05 03:00:20",1249,23.5,0.124,0.06,0.08,7.95,358.2,101.5,8.62,42.27,3.27,-0.57
"2020-08-05 04:00:20",1250,23.47,0.124,0.06,0.08,7.92,358.2,101.4,8.62,41.18,3.25,-0.59
"2020-08-05 05:00:20",1251,23.46,0.124,0.06,0.08,7.94,361.8,101.5,8.63,61.77,3.29,-0.55
"2020-08-05 06:00:20",1252,23.45,0.124,0.06,0.08,7.92,363.8,101.6,8.64,45.87,3.09,-0.55
"2020-08-05 07:00:20",1253,23.45,0.124,0.06,0.08,7.96,361.7,101.8,8.66,52,3.2,-0.59
"2020-08-05 08:00:20",1254,23.49,0.124,0.06,0.08,7.96,359.1,102.3,8.7,50.46,3.18,-0.57
"2020-08-05 09:00:20",1255,23.55,0.124,0.06,0.08,7.97,355.1,102.9,8.74,41.75,3.13,-0.58
"2020-08-05 10:00:20",1256,23.66,0.125,0.06,0.08,7.95,349.6,103.4,8.76,39.51,3.24,-0.58
"2020-08-05 11:00:20",1257,23.77,0.125,0.06,0.08,7.86,346.1,103.8,8.77,40.31,3.14,-0.61
"2020-08-05 12:00:20",1258,23.89,0.125,0.06,0.08,7.98,340.7,104.3,8.79,44.77,3.21,-0.63
"2020-08-05 13:00:20",1259,23.99,0.125,0.06,0.08,7.98,338.2,104.4,8.79,43.81,3.1,-0.66
"2020-08-05 14:00:20",1260,24.02,0.125,0.06,0.08,7.97,337.3,104.6,8.8,47.45,3.04,-0.63
"2020-08-05 15:00:20",1261,24.06,0.125,0.06,0.08,7.98,335.6,104.4,8.78,42.49,3.09,-0.66
"2020-08-05 16:00:20",1262,24.04,0.125,0.06,0.08,7.99,334.6,104.4,8.78,55.16,3.06,-0.62
"2020-08-05 17:00:20",1263,24,0.125,0.06,0.08,7.98,335,104.3,8.78,42.09,3.04,-0.64
"2020-08-05 18:00:20",1264,23.94,0.125,0.06,0.08,7.98,335.3,104.1,8.77,40.42,3.26,-0.62
"2020-08-05 19:00:20",1265,23.87,0.125,0.06,0.08,7.98,336.2,103.7,8.75,51.13,3.13,-0.64
"2020-08-05 20:00:20",1266,23.79,0.125,0.06,0.08,7.98,337.9,103.9,8.78,83,3.24,-0.62
"2020-08-05 21:00:20",1267,23.75,0.125,0.06,0.08,7.98,342.4,103.7,8.77,55.06,3.19,-0.6
"2020-08-05 22:00:20",1268,23.72,0.125,0.06,0.08,7.97,347,103.5,8.76,47.89,3.1,-0.59
"2020-08-05 23:00:20",1269,23.69,0.125,0.06,0.08,7.95,351.3,103.8,8.79,51.04,3.14,-0.59
"2020-08-06 00:00:20",1270,23.65,0.125,0.06,0.08,7.97,354.8,104,8.81,64.64,3.14,-0.56
"2020-08-06 01:00:20",1271,23.62,0.125,0.06,0.08,7.97,357,103.7,8.79,65.39,3.1,-0.55
"2020-08-06 02:00:20",1272,23.59,0.125,0.06,0.08,7.97,356.7,103.7,8.79,59.59,3.14,-0.53
"2020-08-06 03:00:20",1273,23.56,0.125,0.06,0.08,7.97,356.1,103.5,8.78,57.26,3.25,-0.56
"2020-08-06 04:00:20",1274,23.54,0.125,0.06,0.08,7.97,357.9,103.5,8.79,71.85,3.19,-0.58
"2020-08-06 05:00:20",1275,23.52,0.124,0.06,0.08,7.97,360.2,103.4,8.78,61.84,3.14,-0.53
"2020-08-06 06:00:20",1276,23.5,0.124,0.06,0.08,7.96,363,103.4,8.78,63.21,3.23,-0.52
"2020-08-06 07:00:20",1277,23.49,0.124,0.06,0.08,7.98,364.2,103.5,8.8,64.68,3.23,-0.5
"2020-08-06 08:00:20",1278,23.51,0.124,0.06,0.08,7.97,362.7,103.6,8.8,72.23,3.28,-0.49
"2020-08-06 09:00:20",1279,23.57,0.124,0.06,0.08,7.97,359.7,103.5,8.78,92.3,3.14,-0.49
"2020-08-06 10:00:20",1280,23.64,0.124,0.06,0.08,7.95,354,103.9,8.8,74.36,3.26,-0.5
"2020-08-06 11:00:20",1281,23.75,0.125,0.06,0.08,7.95,350.5,104.1,8.8,78.84,3.24,-0.5
"2020-08-06 12:00:20",1282,23.86,0.125,0.06,0.08,7.96,347.4,104.5,8.82,89,3.31,-0.53
"2020-08-06 13:00:20",1283,23.97,0.125,0.06,0.08,7.95,343.1,104.9,8.83,89,3.19,-0.55
"2020-08-06 14:00:20",1284,24.05,0.125,0.06,0.08,7.98,339.5,105,8.83,88.8,3.26,-0.58
"2020-08-06 15:00:20",1285,24.11,0.125,0.06,0.08,7.98,338.8,105.3,8.85,73.72,3.02,-0.56
"2020-08-06 16:00:20",1286,24.17,0.125,0.06,0.08,7.98,337.3,105.4,8.84,86.1,3.19,-0.58
"2020-08-06 17:00:20",1287,24.17,0.125,0.06,0.08,7.99,337.8,105.4,8.84,66.89,3.25,-0.61
"2020-08-06 18:00:20",1288,24.14,0.125,0.06,0.08,7.99,339.2,105.3,8.84,73.31,3.19,-0.62
"2020-08-06 19:00:20",1289,24.1,0.125,0.06,0.08,7.99,342.5,105.1,8.83,55.61,3.15,-0.6
"2020-08-06 20:00:20",1290,24.05,0.125,0.06,0.08,8,343.1,105,8.83,65.83,3.19,-0.63
"2020-08-06 21:00:20",1291,24.02,0.125,0.06,0.08,7.99,347.4,104.8,8.82,67.21,3.14,-0.58
"2020-08-06 22:00:20",1292,24,0.125,0.06,0.08,7.99,351,104.6,8.8,70.4,3.17,-0.61
"2020-08-06 23:00:20",1293,23.99,0.125,0.06,0.08,7.99,354.1,104.4,8.79,56.38,3.24,-0.59
"2020-08-07 00:00:20",1294,23.98,0.125,0.06,0.08,7.99,356.2,104.3,8.78,48.42,3.16,-0.6
"2020-08-07 01:00:20",1295,23.96,0.125,0.06,0.08,7.99,358.2,104,8.76,54.38,3.11,-0.61
"2020-08-07 02:00:20",1296,23.93,0.125,0.06,0.08,7.98,360.2,103.7,8.74,53.35,3.02,-0.61
"2020-08-07 03:00:20",1297,23.91,0.125,0.06,0.08,7.97,362.1,103.5,8.72,49.24,3.17,-0.62
"2020-08-07 04:00:20",1298,23.88,0.125,0.06,0.08,7.97,363.3,103,8.69,52.03,3.17,-0.59
"2020-08-07 05:00:20",1299,23.84,0.125,0.06,0.08,7.96,365.2,102.8,8.68,50.19,3.02,-0.59
"2020-08-07 06:00:20",1300,23.81,0.125,0.06,0.08,7.98,365.3,102.6,8.67,50.19,3.06,-0.62
"2020-08-07 07:00:20",1301,23.78,0.125,0.06,0.08,7.97,362.1,102.3,8.65,48.24,3.05,-0.61
"2020-08-07 08:00:20",1302,23.77,0.125,0.06,0.08,7.97,357.8,102.3,8.65,63,3.05,-0.59
"2020-08-07 09:00:20",1303,23.8,0.125,0.06,0.08,7.96,355.7,102.2,8.63,49.84,3.13,-0.62
"2020-08-07 10:00:20",1304,23.85,0.125,0.06,0.08,7.88,350.7,102.4,8.65,50.06,3.02,-0.63
"2020-08-07 11:00:20",1305,23.95,0.125,0.06,0.08,7.97,346.4,102.6,8.64,42.32,2.96,-0.61
"2020-08-07 12:00:20",1306,24.02,0.125,0.06,0.08,7.97,342.6,102.6,8.63,50.53,3.05,-0.64
"2020-08-07 13:00:20",1307,24.08,0.125,0.06,0.08,7.97,339,103,8.65,48.62,2.96,-0.68
"2020-08-07 14:00:20",1308,24.14,0.125,0.06,0.08,7.97,334.6,103.3,8.67,53.02,2.91,-0.67
"2020-08-07 15:00:20",1309,24.15,0.125,0.06,0.08,7.98,332,103.4,8.68,54.23,2.99,-0.65
"2020-08-07 16:00:20",1310,24.14,0.125,0.06,0.08,7.98,331.1,103.5,8.68,45.31,2.99,-0.67
"2020-08-07 17:00:20",1311,24.1,0.125,0.06,0.08,7.97,333,103.6,8.7,46.96,3.01,-0.67
"2020-08-07 18:00:20",1312,24.05,0.124,0.06,0.08,7.96,336.5,103.3,8.69,45.46,3.06,-0.67
"2020-08-07 19:00:20",1313,23.96,0.124,0.06,0.08,7.97,338.2,103.3,8.7,44.55,2.96,-0.66
"2020-08-07 20:00:20",1314,23.91,0.124,0.06,0.08,7.98,341.9,103.2,8.7,40.65,3.12,-0.67
"2020-08-07 21:00:20",1315,23.88,0.124,0.06,0.08,7.97,344,103.4,8.72,43.85,3.1,-0.64
"2020-08-07 22:00:20",1316,23.89,0.124,0.06,0.08,7.96,346.6,103.3,8.71,40.93,3.01,-0.66
"2020-08-07 23:00:20",1317,23.88,0.124,0.06,0.08,7.97,348.2,103.2,8.7,46.11,3.11,-0.63
"2020-08-08 00:00:20",1318,23.88,0.123,0.06,0.08,7.97,350.1,103,8.69,39.54,3.11,-0.65
"2020-08-08 01:00:20",1319,23.87,0.123,0.06,0.08,7.97,352.1,102.8,8.67,46.31,3.09,-0.64
"2020-08-08 02:00:20",1320,23.85,0.123,0.06,0.08,7.95,354.6,102.7,8.67,39.67,3.09,-0.65
"2020-08-08 03:00:20",1321,23.84,0.123,0.06,0.08,7.94,356.5,102.6,8.66,40.23,3.14,-0.63
"2020-08-08 04:00:20",1322,23.84,0.123,0.06,0.08,7.96,357.7,102.5,8.65,45.16,3.22,-0.62
"2020-08-08 05:00:20",1323,23.84,0.123,0.06,0.08,7.96,360.5,102.5,8.65,41.61,3.19,-0.65
"2020-08-08 06:00:20",1324,23.84,0.123,0.06,0.08,7.96,362.1,102.6,8.66,44.32,3.15,-0.61
"2020-08-08 07:00:20",1325,23.85,0.123,0.06,0.08,7.96,363,102.5,8.65,42.28,3.06,-0.63
"2020-08-08 08:00:20",1326,23.86,0.123,0.06,0.08,7.96,361.9,102.6,8.65,41.23,3.13,-0.64
"2020-08-08 09:00:20",1327,23.88,0.123,0.06,0.08,7.97,359.5,102.7,8.66,45.27,3.07,-0.67
"2020-08-08 10:00:20",1328,23.94,0.123,0.06,0.08,7.97,355.1,102.9,8.67,41.77,3.06,-0.62
"2020-08-08 11:00:20",1329,24.01,0.123,0.06,0.08,7.97,351,103.3,8.69,42.97,3.08,-0.64
"2020-08-08 12:00:20",1330,24.06,0.123,0.06,0.08,7.98,348.5,103.4,8.69,46.89,3.15,-0.65
"2020-08-08 13:00:20",1331,24.11,0.123,0.06,0.08,7.98,345.4,103.6,8.7,41.31,3.03,-0.67
"2020-08-08 14:00:20",1332,24.12,0.123,0.06,0.08,7.99,343.1,103.9,8.73,41.28,3.03,-0.69
"2020-08-08 15:00:20",1333,24.17,0.123,0.06,0.08,7.98,341.2,104.1,8.73,42.47,3.05,-0.65
"2020-08-08 16:00:20",1334,24.14,0.123,0.06,0.08,7.97,339.7,104.3,8.75,46.8,3.05,-0.71
"2020-08-08 17:00:20",1335,24.08,0.123,0.06,0.08,7.97,341.6,104.5,8.78,45.59,3.11,-0.68
"2020-08-08 18:00:20",1336,24.01,0.123,0.06,0.08,7.97,342.2,104.6,8.8,45.54,3.19,-0.64
"2020-08-08 19:00:20",1337,23.94,0.123,0.06,0.08,7.98,343.8,104.7,8.82,48.04,3.23,-0.65
"2020-08-08 20:00:20",1338,23.88,0.123,0.06,0.08,7.99,346.1,104.6,8.83,44.95,3.19,-0.66
"2020-08-08 21:00:20",1339,23.81,0.123,0.06,0.08,8,347.6,104.6,8.83,47.94,3.32,-0.62
"2020-08-08 22:00:20",1340,23.75,0.123,0.06,0.08,8.01,349.5,104.5,8.83,50.13,3.22,-0.61
"2020-08-08 23:00:20",1341,23.69,0.123,0.06,0.08,7.96,352.3,104.5,8.85,52.46,3.16,-0.58
"2020-08-09 00:00:20",1342,23.64,0.123,0.06,0.08,7.95,356.6,104.2,8.83,66.85,3.26,-0.58
"2020-08-09 01:00:20",1343,23.57,0.122,0.06,0.08,7.95,358.7,103.8,8.81,78.72,3.33,-0.56
"2020-08-09 02:00:20",1344,23.52,0.122,0.06,0.08,7.95,361.5,103.4,8.78,76.73,3.3,-0.51
"2020-08-09 03:00:20",1345,23.48,0.121,0.06,0.08,7.93,359.1,103,8.75,60.52,3.37,-0.48
"2020-08-09 04:00:20",1346,23.47,0.121,0.06,0.08,7.91,352.7,102.7,8.73,78.08,3.37,-0.46
"2020-08-09 05:00:20",1347,23.49,0.121,0.06,0.08,7.92,353.4,102.4,8.7,100.9,3.45,-0.44
"2020-08-09 06:00:20",1348,23.51,0.12,0.06,0.08,7.91,359.4,102.2,8.68,103.9,3.49,-0.38
"2020-08-09 07:00:20",1349,23.56,0.12,0.06,0.08,7.9,364.2,102.2,8.68,126.4,3.77,-0.35
"2020-08-09 08:00:20",1350,23.61,0.12,0.06,0.08,7.87,368.4,102.1,8.65,141.6,3.82,-0.28
"2020-08-09 09:00:20",1351,23.67,0.119,0.06,0.08,7.88,370.2,102,8.64,182.6,3.94,-0.24
"2020-08-09 10:00:20",1352,23.75,0.119,0.06,0.08,7.88,374.3,101.8,8.61,198.7,4.03,-0.2
"2020-08-09 11:00:20",1353,23.84,0.119,0.06,0.08,7.86,374.8,101.8,8.59,183.9,4.11,-0.16
"2020-08-09 12:00:20",1354,23.92,0.119,0.05,0.08,7.86,373.5,101.9,8.59,206.1,4.16,-0.21
"2020-08-09 13:00:20",1355,24,0.119,0.05,0.08,7.85,370.3,101.7,8.56,203.6,4.25,-0.16
"2020-08-09 14:00:20",1356,24.07,0.119,0.05,0.08,7.84,372.8,101.7,8.55,191.8,4.29,-0.18
"2020-08-09 15:00:20",1357,24.18,0.118,0.05,0.08,7.84,372.1,101.8,8.53,186.1,4.26,-0.26
"2020-08-09 16:00:20",1358,24.25,0.119,0.05,0.08,7.84,372.5,101.8,8.53,167.1,4.42,-0.26
"2020-08-09 17:00:20",1359,24.31,0.118,0.05,0.08,7.83,375.3,101.6,8.5,191.6,4.18,-0.28
"2020-08-09 18:00:20",1360,24.33,0.118,0.05,0.08,7.83,376,101.7,8.5,188.5,4.22,-0.26
"2020-08-09 19:00:20",1361,24.34,0.118,0.05,0.08,7.83,382.7,101.4,8.48,197.6,4.28,-0.29
"2020-08-09 20:00:20",1362,24.33,0.118,0.05,0.08,7.83,384.8,101.5,8.49,184.5,4.3,-0.27
"2020-08-09 21:00:20",1363,24.33,0.118,0.05,0.08,7.84,388.3,101.3,8.47,191.1,4.41,-0.27
"2020-08-09 22:00:20",1364,24.32,0.118,0.05,0.08,7.83,388.7,101.1,8.46,197,4.4,-0.27
"2020-08-09 23:00:20",1365,24.31,0.118,0.05,0.08,7.83,389.2,101.2,8.47,204,4.44,-0.22
"2020-08-10 00:00:20",1366,24.3,0.118,0.05,0.08,7.83,392.4,101.1,8.46,219.5,4.48,-0.23
"2020-08-10 01:00:20",1367,24.29,0.118,0.05,0.08,7.84,391.9,101,8.45,217.4,4.64,-0.16
"2020-08-10 02:00:20",1368,24.28,0.118,0.05,0.08,7.84,394.3,100.7,8.43,224.5,4.55,-0.15
"2020-08-10 03:00:20",1369,24.26,0.118,0.05,0.08,7.84,393.9,100.6,8.42,221.4,4.58,-0.13
"2020-08-10 04:00:20",1370,24.25,0.118,0.05,0.08,7.84,395.1,100.5,8.42,240.1,4.46,-0.14
"2020-08-10 05:00:20",1371,24.23,0.118,0.05,0.08,7.85,396.3,100.3,8.41,225.6,4.53,-0.12
"2020-08-10 06:00:20",1372,24.22,0.118,0.05,0.08,7.85,395.5,100.2,8.4,245,4.53,-0.12
