"TOA5","1","CR1000X","5122","CR1000X.Std.03.02","CPU:TDG_191227_Enc.CR1X","49734","FWS"
"TIMESTAMP","RECORD","AirTemp","Humidity","Baro","Lat_deg","Lat_min","Long_deg","Long_min"
"TS","RN","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-07-19 18:02:00",850,32.1,53.5,979,29,0.887,105,50.99
"2020-07-19 19:02:00",851,26.6,74.9,980,29,0.886,105,51
"2020-07-19 20:02:00",852,25,86.4,980,29,0.886,105,50.99
"2020-07-19 21:02:00",853,24.1,93.1,981,29,0.884,105,51
"2020-07-19 22:02:00",854,23.3,97.5,982,29,0.884,105,50.99
"2020-07-19 23:02:00",855,23.1,98.1,982,29,0.886,105,50.99
"2020-07-20 00:02:00",856,22.5,94.2,982,29,0.887,105,50.99
"2020-07-20 01:02:00",857,22.3,94.4,982,29,0.886,105,50.99
"2020-07-20 02:02:00",858,22.2,94.6,982,29,0.886,105,50.99
"2020-07-20 03:02:00",859,22,94.8,981,29,0.885,105,50.99
"2020-07-20 04:02:00",860,22.2,94.9,981,29,0.885,105,50.99
"2020-07-20 05:02:00",861,21.8,95,981,29,0.886,105,50.99
"2020-07-20 06:02:00",862,22,95.2,982,29,0.886,105,50.99
"2020-07-20 07:02:00",863,22.2,95.4,982,29,0.886,105,50.99
"2020-07-20 08:02:00",864,23,95.5,983,29,0.885,105,50.99
"2020-07-20 09:02:00",865,24,95.4,983,29,0.885,105,51
"2020-07-20 10:02:00",866,25.3,88.3,983,29,0.886,105,51
"2020-07-20 11:02:00",867,26.6,79.3,983,29,0.887,105,50.99
"2020-07-20 12:02:00",868,27.3,75.1,982,29,0.885,105,50.99
"2020-07-20 13:02:00",869,27.9,77.2,982,29,0.885,105,50.99
"2020-07-20 14:02:00",870,26.7,81.2,981,29,0.885,105,50.99
"2020-07-20 15:02:00",871,26.8,83.8,980,29,0.886,105,50.99
"2020-07-20 16:02:00",872,27.4,82.4,980,29,0.888,105,51
"2020-07-20 17:02:00",873,28.7,73.6,979,29,0.888,105,51
"2020-07-20 18:02:00",874,27.3,79.2,978,29,0.886,105,51
"2020-07-20 19:02:00",875,26.9,81.1,979,29,0.886,105,51
"2020-07-20 20:02:00",876,26.1,84,979,29,0.886,105,51
"2020-07-20 21:02:00",877,25.8,84.7,979,29,0.885,105,51
"2020-07-20 22:02:00",878,23.8,94.9,980,29,0.885,105,50.99
"2020-07-20 23:02:00",879,24.1,96,981,29,0.886,105,50.99
"2020-07-21 00:02:00",880,23.5,94.3,981,29,0.887,105,50.99
"2020-07-21 01:02:00",881,23.3,94.3,981,29,0.887,105,50.99
"2020-07-21 02:02:00",882,23.1,94.6,980,29,0.885,105,50.99
"2020-07-21 03:02:00",883,22.8,99.2,979,29,0.886,105,50.99
"2020-07-21 04:02:00",884,22.8,94.9,979,29,0.886,105,50.99
"2020-07-21 05:02:00",885,22.8,95.1,979,29,0.886,105,50.99
"2020-07-21 06:02:00",886,22.7,95.3,979,29,0.885,105,50.99
"2020-07-21 07:02:00",887,22.8,95.4,979,29,0.886,105,51
"2020-07-21 08:02:00",888,23.1,90.2,979,29,0.886,105,51
"2020-07-21 09:02:00",889,25.3,94.6,979,29,0.885,105,50.99
"2020-07-21 10:02:00",890,26.9,85.3,979,29,0.885,105,50.99
"2020-07-21 11:02:00",891,27.6,83.5,978,29,0.887,105,50.99
"2020-07-21 12:02:00",892,28.4,78.1,978,29,0.885,105,50.99
"2020-07-21 13:02:00",893,28.4,78.4,978,29,0.886,105,50.99
"2020-07-21 14:02:00",894,26.5,83.1,977,29,0.887,105,50.99
"2020-07-21 15:02:00",895,25.6,85.2,977,29,0.886,105,51
"2020-07-21 16:02:00",896,25.3,85,977,29,0.886,105,50.99
"2020-07-21 17:02:00",897,24.6,87.3,976,29,0.884,105,51
"2020-07-21 18:02:00",898,24.5,88.3,977,29,0.885,105,51
"2020-07-21 19:02:00",899,23.4,96.1,977,29,0.886,105,50.99
"2020-07-21 20:02:00",900,22.7,97.6,978,29,0.885,105,51
"2020-07-21 21:02:00",901,22.5,97.8,979,29,0.885,105,50.99
"2020-07-21 22:02:00",902,22.2,97.9,979,29,0.885,105,50.99
"2020-07-21 23:02:00",903,22.2,98,979,29,0.885,105,50.99
"2020-07-22 00:02:00",904,22.2,94.2,979,29,0.885,105,51
"2020-07-22 01:02:00",905,22.2,94.4,979,29,0.886,105,50.99
"2020-07-22 02:02:00",906,22,94.5,979,29,0.886,105,50.99
"2020-07-22 03:02:00",907,22.5,98.5,978,29,0.886,105,50.99
"2020-07-22 04:02:00",908,22.2,99,978,29,0.885,105,50.99
"2020-07-22 05:02:00",909,22,94.8,978,29,0.884,105,50.99
"2020-07-22 06:02:00",910,22,95.2,978,29,0.885,105,50.99
"2020-07-22 07:02:00",911,22.2,95.4,978,29,0.885,105,50.99
"2020-07-22 08:02:00",912,22.5,98.2,979,29,0.884,105,50.99
"2020-07-22 09:02:00",913,23.8,91.9,979,29,0.885,105,50.99
"2020-07-22 10:02:00",914,24.1,89.6,979,29,0.885,105,51
"2020-07-22 11:02:00",915,25.6,81.9,979,29,0.885,105,51
"2020-07-22 12:02:00",916,27.1,76.1,978,29,0.885,105,51
"2020-07-22 13:02:00",917,27.3,73.6,978,29,0.888,105,50.99
"2020-07-22 14:02:00",918,27.7,72.6,977,29,0.885,105,50.99
"2020-07-22 15:02:00",919,28.3,70.3,977,29,0.885,105,50.99
"2020-07-22 16:02:00",920,28.3,69.6,976,29,0.886,105,50.99
"2020-07-22 17:02:00",921,27.6,72.1,976,29,0.885,105,50.99
"2020-07-22 18:02:00",922,25.5,82.2,976,29,0.886,105,50.99
"2020-07-22 19:02:00",923,24.6,86.8,976,29,0.887,105,50.99
"2020-07-22 20:02:00",924,23.5,95.5,976,29,0.886,105,51
"2020-07-22 21:02:00",925,23.1,96.1,977,29,0.885,105,51
"2020-07-22 22:02:00",926,22.7,97.8,978,29,0.884,105,50.99
"2020-07-22 23:02:00",927,22.5,98.1,978,29,0.884,105,50.99
"2020-07-23 00:02:00",928,22.3,94.3,978,29,0.887,105,50.99
"2020-07-23 01:02:00",929,22.2,94.1,978,29,0.887,105,50.99
"2020-07-23 02:02:00",930,22.4,94.6,978,29,0.887,105,50.99
"2020-07-23 03:02:00",931,22.6,94.8,977,29,0.885,105,50.99
"2020-07-23 04:02:00",932,22.2,94.9,978,29,0.885,105,50.99
"2020-07-23 05:02:00",933,22.8,95,977,29,0.885,105,51
"2020-07-23 06:02:00",934,21.8,95.2,977,29,0.885,105,51
"2020-07-23 07:02:00",935,22.2,95.3,978,29,0.886,105,50.99
"2020-07-23 08:02:00",936,23.8,95.6,978,29,0.885,105,50.99
"2020-07-23 09:02:00",937,27.3,81.6,978,29,0.885,105,50.99
"2020-07-23 10:02:00",938,28.8,72.8,978,29,0.885,105,50.99
"2020-07-23 11:02:00",939,30.4,67.1,978,29,0.886,105,50.99
"2020-07-23 12:02:00",940,30.2,68.6,978,29,0.886,105,50.99
"2020-07-23 13:02:00",941,30.3,68.3,977,29,0.886,105,50.99
"2020-07-23 14:02:00",942,31.9,62.3,977,29,0.885,105,50.99
"2020-07-23 15:02:00",943,31.6,65.7,976,29,0.884,105,50.99
"2020-07-23 16:02:00",944,31.1,66.1,976,29,0.885,105,50.99
"2020-07-23 17:02:00",945,30.7,65.8,975,29,0.888,105,51
"2020-07-23 18:02:00",946,28.9,76.2,975,29,0.888,105,51
"2020-07-23 19:02:00",947,30.7,74.2,975,29,0.887,105,51
"2020-07-23 20:02:00",948,27.1,86.3,976,29,0.884,105,51
"2020-07-23 21:02:00",949,25.3,89.7,977,29,0.883,105,50.99
"2020-07-23 22:02:00",950,24.1,96.9,978,29,0.884,105,50.99
"2020-07-23 23:02:00",951,24.5,98,978,29,0.886,105,50.99
"2020-07-24 00:02:00",952,24.5,94.3,978,29,0.887,105,51
"2020-07-24 01:02:00",953,24.7,90.2,978,29,0.886,105,50.99
"2020-07-24 02:02:00",954,24.8,94.6,978,29,0.885,105,50.99
"2020-07-24 03:02:00",955,25,94.7,978,29,0.884,105,50.99
"2020-07-24 04:02:00",956,24.6,94.8,978,29,0.885,105,51
"2020-07-24 05:02:00",957,23.5,95,978,29,0.886,105,50.99
"2020-07-24 06:02:00",958,22.8,95.2,978,29,0.886,105,50.99
"2020-07-24 07:02:00",959,22.7,95.3,979,29,0.885,105,50.99
"2020-07-24 08:02:00",960,24.7,95.4,979,29,0.884,105,50.99
"2020-07-24 09:02:00",961,27.1,85.5,979,29,0.886,105,50.99
"2020-07-24 10:02:00",962,29.7,74.4,979,29,0.886,105,50.99
"2020-07-24 11:02:00",963,30.2,72.8,979,29,0.886,105,50.99
"2020-07-24 12:02:00",964,31.4,71.6,978,29,0.885,105,50.99
"2020-07-24 13:02:00",965,32.3,65.3,977,29,0.885,105,50.99
"2020-07-24 14:02:00",966,33.2,65.2,977,29,0.884,105,50.99
"2020-07-24 15:02:00",967,32.7,65.2,976,29,0.886,105,50.99
"2020-07-24 16:02:00",968,31.8,67.6,976,29,0.886,105,50.99
"2020-07-24 17:02:00",969,31.9,66.7,975,29,0.887,105,50.99
"2020-07-24 18:02:00",970,32.1,72,975,29,0.887,105,50.99
"2020-07-24 19:02:00",971,31.7,75,975,29,0.887,105,50.99
"2020-07-24 20:02:00",972,28.3,84,976,29,0.883,105,50.99
"2020-07-24 21:02:00",973,25.3,97,976,29,0.885,105,50.99
"2020-07-24 22:02:00",974,25.1,97.9,977,29,0.885,105,50.99
"2020-07-24 23:02:00",975,24.8,98,977,29,0.886,105,50.99
"2020-07-25 00:02:00",976,24.3,94.1,978,29,0.886,105,50.99
"2020-07-25 01:02:00",977,24.6,94.4,977,29,0.885,105,50.99
"2020-07-25 02:02:00",978,25.8,94.5,977,29,0.884,105,50.99
"2020-07-25 03:02:00",979,25,99.2,977,29,0.886,105,50.99
"2020-07-25 04:02:00",980,24.1,94.9,977,29,0.886,105,50.99
"2020-07-25 05:02:00",981,24,95.1,978,29,0.885,105,50.99
"2020-07-25 06:02:00",982,23.5,95.2,977,29,0.885,105,50.99
"2020-07-25 07:02:00",983,24,95.4,978,29,0.885,105,50.99
"2020-07-25 08:02:00",984,25.8,96.3,978,29,0.885,105,50.99
"2020-07-25 09:02:00",985,28.8,84,978,29,0.884,105,50.99
"2020-07-25 10:02:00",986,30.7,77.5,978,29,0.886,105,50.99
"2020-07-25 11:02:00",987,31.3,75,978,29,0.886,105,50.99
"2020-07-25 12:02:00",988,31.9,67.8,978,29,0.883,105,50.99
"2020-07-25 13:02:00",989,32.5,71,977,29,0.885,105,50.99
"2020-07-25 14:02:00",990,32.7,68,977,29,0.885,105,50.99
"2020-07-25 15:02:00",991,32.6,72.1,976,29,0.885,105,50.99
"2020-07-25 16:02:00",992,32.1,73.9,976,29,0.885,105,50.99
"2020-07-25 17:02:00",993,31.7,75.1,976,29,0.885,105,50.99
"2020-07-25 18:02:00",994,31.5,75.8,976,29,0.886,105,50.99
"2020-07-25 19:02:00",995,30.4,79.9,977,29,0.886,105,50.99
"2020-07-25 20:02:00",996,29.4,83.4,978,29,0.885,105,50.99
"2020-07-25 21:02:00",997,28.8,85.1,978,29,0.883,105,50.99
